,Aasu_Wx,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
1188,2016-08-24 21:45:00,,,,,,0,95.5,72.3,0,148,15,3,70.9,
1189,2016-08-24 22:00:00,,,,,,0,94.8,72.4,0,145,11,2,70.8,
1190,2016-08-24 22:15:00,,,,,,0,94.4,72.4,0,156,14,4,70.7,
1191,2016-08-24 22:30:00,,,,,,0,94.7,72.5,0.01,148,9,2,70.9,
1192,2016-08-24 22:45:00,,,,,,0,94.3,72.3,0,159,15,4,70.5,
1193,2016-08-24 23:00:00,,,,,,0,94.7,72.3,0,158,9,3,70.7,
1194,2016-08-24 23:15:00,,,,,,0,93.3,72.3,0,155,13,5,70.2,
1195,2016-08-24 23:30:00,,,,,,0,94,72.4,0,151,14,4,70.5,
1196,2016-08-24 23:45:00,,,,,,0,95,71.9,0,153,12,4,70.4,
1197,2016-08-25 00:00:00,,,,,,0,95,72,0,146,12,5,70.5,
1198,2016-08-25 00:15:00,,,,,,0,94.6,71.9,0,151,17,6,70.2,
1199,2016-08-25 00:30:00,,,,,,0,94,71.6,0,144,16,6,69.8,
1200,2016-08-25 00:45:00,,,,,,0,93.3,71.5,0,149,13,6,69.4,
1201,2016-08-25 01:00:00,,,,,,0,93.3,71.4,0,149,13,5,69.3,
1202,2016-08-25 01:15:00,,,,,,0,93.1,71.2,0,145,12,5,69.1,
1203,2016-08-25 01:30:00,,,,,,0,91.9,71.5,0,146,15,6,69,
1204,2016-08-25 01:45:00,,,,,,0,90,71.5,0,145,11,4,68.4,
1205,2016-08-25 02:00:00,,,,,,0,89,71.3,0,149,11,4,67.9,
1206,2016-08-25 02:15:00,,,,,,0,88,71.2,0,144,12,4,67.5,
1207,2016-08-25 02:30:00,,,,,,0,88,71.3,0,145,11,4,67.6,
1208,2016-08-25 02:45:00,,,,,,0,87.1,71.4,0,144,14,4,67.4,
1209,2016-08-25 03:00:00,,,,,,0,86.7,71.4,0,155,13,3,67.2,
1210,2016-08-25 03:15:00,,,,,,0,85.9,71.6,0,144,15,6,67.2,
1211,2016-08-25 03:30:00,,,,,,0,85.1,71.6,0,144,15,5,66.9,
1212,2016-08-25 03:45:00,,,,,,0,85.5,71.4,0,148,16,5,66.8,
1213,2016-08-25 04:00:00,,,,,,0,86.1,71.1,0,151,15,6,66.7,
1214,2016-08-25 04:15:00,,,,,,0,86.7,71.3,0,148,17,6,67.1,
1215,2016-08-25 04:30:00,,,,,,0,86.6,71.1,0,149,10,5,66.9,
1216,2016-08-25 04:45:00,,,,,,0,86.3,71.2,0,145,15,6,66.9,
1217,2016-08-25 05:00:00,,,,,,0,86.7,71.3,0,138,18,6,67.1,
1218,2016-08-25 05:15:00,,,,,,0,86.7,71.1,0,146,13,6,66.9,
1219,2016-08-25 05:30:00,,,,,,0,85.9,71.4,0,148,16,7,67,
1220,2016-08-25 05:45:00,,,,,,0,85.5,71.4,0,146,14,7,66.8,
1221,2016-08-25 06:00:00,,,,,,0,85,71.4,0,146,17,6,66.7,
1222,2016-08-25 06:15:00,,,,,,0,83.6,71.3,0,151,16,7,66.1,
1223,2016-08-25 06:30:00,,,,,,1,82.9,71.2,0,148,15,6,65.8,
1224,2016-08-25 06:45:00,,,,,,8,82.3,71.3,0,149,18,8,65.7,
1225,2016-08-25 07:00:00,,,,,,17,81.7,71.3,0,151,15,6,65.5,
1226,2016-08-25 07:15:00,,,,,,31,81.3,71.5,0,158,18,8,65.5,
1227,2016-08-25 07:30:00,,,,,,56,82.5,71.5,0,146,18,9,65.9,
1228,2016-08-25 07:45:00,,,,,,58,81.9,71.5,0,148,16,8,65.7,
1229,2016-08-25 08:00:00,,,,,,139,80.8,72,0,145,17,6,65.9,
1230,2016-08-25 08:15:00,,,,,,257,79.8,73,0,141,17,6,66.5,
1231,2016-08-25 08:30:00,,,,,,154,80,73.6,0,141,16,6,67.1,
1232,2016-08-25 08:45:00,,,,,,108,79.2,73.7,0,142,14,6,67,
1233,2016-08-25 09:00:00,,,,,,101,78,74.2,0,124,19,5,67,
1234,2016-08-25 09:15:00,,,,,,376,78.1,74.3,0,127,18,7,67.2,
1235,2016-08-25 09:30:00,,,,,,576,78.1,74.8,0,138,17,7,67.6,
1236,2016-08-25 09:45:00,,,,,,722,78,74.9,0,141,20,7,67.7,
1237,2016-08-25 10:00:00,,,,,,768,78.4,75.2,0,142,13,6,68.1,
1238,2016-08-25 10:15:00,,,,,,822,78,75.5,0,141,18,8,68.3,
1239,2016-08-25 10:30:00,,,,,,858,77,76,0,129,17,5,68.4,
1240,2016-08-25 10:45:00,,,,,,898,76.8,76.3,0,131,15,7,68.6,
1241,2016-08-25 11:00:00,,,,,,926,76.5,76.4,0,120,18,7,68.6,
1242,2016-08-25 11:15:00,,,,,,956,77.2,76.4,0,112,19,8,68.9,
1243,2016-08-25 11:30:00,,,,,,977,78.4,76.6,0,125,21,9,69.5,
1244,2016-08-25 11:45:00,,,,,,1026,79.8,76.6,0,122,20,8,70,
1245,2016-08-25 12:00:00,,,,,,968,81.6,76.4,0,127,19,9,70.4,
1246,2016-08-25 12:15:00,,,,,,1027,81.9,76.7,0,132,17,7,70.8,
1247,2016-08-25 12:30:00,,,,,,1112,76.9,77.4,0,135,17,7,69.7,
1248,2016-08-25 12:45:00,,,,,,1105,75.9,77.5,0,141,16,8,69.5,
1249,2016-08-25 13:00:00,,,,,,745,78.9,76.7,0,141,13,5,69.8,
1250,2016-08-25 13:15:00,,,,,,760,81.5,76.5,0,136,18,6,70.5,
1251,2016-08-25 13:30:00,,,,,,612,82.9,76.1,0,145,20,7,70.6,
1252,2016-08-25 13:45:00,,,,,,502,80,75.5,0,128,14,5,69,
1253,2016-08-25 14:00:00,,,,,,675,79.6,75.7,0,136,14,5,69.1,
1254,2016-08-25 14:15:00,,,,,,869,74.2,77.1,0,121,14,4,68.4,
1255,2016-08-25 14:30:00,,,,,,850,75.7,77.1,0,125,14,5,69,
1256,2016-08-25 14:45:00,,,,,,610,78,76.9,0,131,14,4,69.6,
1257,2016-08-25 15:00:00,,,,,,453,82.4,76.1,0,114,8,2,70.4,
1258,2016-08-25 15:15:00,,,,,,335,83.7,75.4,0,149,13,4,70.2,
1259,2016-08-25 15:30:00,,,,,,345,84.8,74.8,0,120,12,4,70,
1260,2016-08-25 15:45:00,,,,,,281,85.8,74.6,0,141,15,5,70.1,
1261,2016-08-25 16:00:00,,,,,,291,84.6,74.6,0,132,12,4,69.7,
1262,2016-08-25 16:15:00,,,,,,287,82.7,74.9,0,110,12,3,69.3,
1263,2016-08-25 16:30:00,,,,,,159,83.3,74.7,0,114,12,4,69.4,
1264,2016-08-25 16:45:00,,,,,,166,83,74.5,0,120,13,4,69.1,
1265,2016-08-25 17:00:00,,,,,,149,83.6,74.3,0,139,14,4,69.1,
1266,2016-08-25 17:15:00,,,,,,110,83.7,74.1,0,124,13,4,68.9,
1267,2016-08-25 17:30:00,,,,,,89,83.6,73.8,0,136,8,3,68.6,
1268,2016-08-25 17:45:00,,,,,,69,83.5,73.6,0,136,15,3,68.3,
1269,2016-08-25 18:00:00,,,,,,31,84.2,73.1,0,136,11,3,68.1,
1270,2016-08-25 18:15:00,,,,,,9,84.3,72.7,0,136,10,3,67.7,
1271,2016-08-25 18:30:00,,,,,,0,83.2,72.5,0,141,15,5,67.2,
1272,2016-08-25 18:45:00,,,,,,0,82.4,72.4,0,146,12,4,66.8,
1273,2016-08-25 19:00:00,,,,,,0,81.5,72.4,0,135,14,5,66.5,
1274,2016-08-25 19:15:00,,,,,,0,81.8,72.3,0,141,14,4,66.5,
1275,2016-08-25 19:30:00,,,,,,0,81.4,72.3,0,122,11,5,66.4,
1276,2016-08-25 19:45:00,,,,,,0,83.5,72.3,0,136,13,4,67.1,
1277,2016-08-25 20:00:00,,,,,,0,83.2,72.5,0,136,17,6,67.2,
1278,2016-08-25 20:15:00,,,,,,0,83.5,72.7,0,132,14,4,67.5,
1279,2016-08-25 20:30:00,,,,,,0,84.9,72.5,0,132,12,5,67.7,
1280,2016-08-25 20:45:00,,,,,,0,85.1,72.3,0,125,15,5,67.6,
1281,2016-08-25 21:00:00,,,,,,0,84.3,72.5,0,128,13,5,67.5,
1282,2016-08-25 21:15:00,,,,,,0,84.1,72.6,0,127,14,6,67.6,
1283,2016-08-25 21:30:00,,,,,,0,83,72.6,0,118,14,5,67.2,
1284,2016-08-25 21:45:00,,,,,,0,80.2,72.5,0,120,17,5,66.1,
1285,2016-08-25 22:00:00,,,,,,0,80.7,72.5,0,122,17,6,66.3,
1286,2016-08-25 22:15:00,,,,,,0,77.9,72.5,0,114,17,7,65.3,
1287,2016-08-25 22:30:00,,,,,,0,79.4,72.3,0,127,13,6,65.7,
1288,2016-08-25 22:45:00,,,,,,0,78.9,72.3,0,121,15,7,65.5,
1289,2016-08-25 23:00:00,,,,,,0,79.6,72.3,0,122,22,7,65.7,
1290,2016-08-25 23:15:00,,,,,,0,80.4,72.3,0,118,17,7,66,
1291,2016-08-25 23:30:00,,,,,,0,81.5,72.4,0,114,11,5,66.5,
1292,2016-08-25 23:45:00,,,,,,0,83.4,72.4,0,120,17,5,67.1,
1293,2016-08-26 00:00:00,,,,,,0,84.3,72.3,0,115,20,6,67.3,
1294,2016-08-26 00:15:00,,,,,,0,85.8,72.2,0,131,13,6,67.7,
1295,2016-08-26 00:30:00,,,,,,0,87,72.4,0,122,13,6,68.3,
1296,2016-08-26 00:45:00,,,,,,0,87.1,72.5,0,127,13,5,68.5,
1297,2016-08-26 01:00:00,,,,,,0,87.4,72.6,0,125,13,6,68.6,
1298,2016-08-26 01:15:00,,,,,,0,88.5,72.6,0,136,13,4,69,
1299,2016-08-26 01:30:00,,,,,,0,90.1,72.6,0,134,15,4,69.5,
1300,2016-08-26 01:45:00,,,,,,0,90.5,72.5,0,118,12,4,69.5,
1301,2016-08-26 02:00:00,,,,,,0,88,72.6,0,107,14,5,68.8,
1302,2016-08-26 02:15:00,,,,,,0,87.2,72.8,0,111,13,4,68.8,
1303,2016-08-26 02:30:00,,,,,,0,86.9,72.8,0,112,16,4,68.7,
1304,2016-08-26 02:45:00,,,,,,0,85.2,72.6,0,112,15,4,67.9,
1305,2016-08-26 03:00:00,,,,,,0,84.3,72.5,0,107,11,3,67.5,
1306,2016-08-26 03:15:00,,,,,,0,85.2,72.6,0,105,12,2,67.9,
1307,2016-08-26 03:30:00,,,,,,0,84.2,72.5,0,107,11,3,67.5,
1308,2016-08-26 03:45:00,,,,,,0,81.1,72.5,0,94,11,3,66.4,
1309,2016-08-26 04:00:00,,,,,,0,81.1,72.4,0,100,10,1,66.4,
1310,2016-08-26 04:15:00,,,,,,0,83.1,71.9,0,86,7,1,66.5,
1311,2016-08-26 04:30:00,,,,,,0,83.8,72,0,104,12,2,66.9,
1312,2016-08-26 04:45:00,,,,,,0,84.5,72.2,0,132,10,1,67.3,
1313,2016-08-26 05:00:00,,,,,,0,85.2,72.3,0,115,14,2,67.6,
1314,2016-08-26 05:15:00,,,,,,0,86.7,72.4,0,117,12,1,68.2,
1315,2016-08-26 05:30:00,,,,,,0,86.1,72.2,0,107,8,1,67.8,
1316,2016-08-26 05:45:00,,,,,,0,85.3,72.3,0,111,11,3,67.7,
1317,2016-08-26 06:00:00,,,,,,0,85.2,72.3,0,114,17,4,67.6,
1318,2016-08-26 06:15:00,,,,,,0,84.6,72.4,0,124,11,2,67.5,
1319,2016-08-26 06:30:00,,,,,,1,84.1,72.5,0,127,10,4,67.5,
1320,2016-08-26 06:45:00,,,,,,6,84,72.5,0,122,13,3,67.4,
1321,2016-08-26 07:00:00,,,,,,21,83.5,72.6,0,115,12,2,67.4,
1322,2016-08-26 07:15:00,,,,,,39,84.4,72.6,0,120,9,2,67.7,
1323,2016-08-26 07:30:00,,,,,,65,85.1,72.9,0,110,14,2,68.2,
1324,2016-08-26 07:45:00,,,,,,115,84.8,73.2,0,122,9,1,68.4,
1325,2016-08-26 08:00:00,,,,,,115,85,73.3,0,122,13,1,68.6,
1326,2016-08-26 08:15:00,,,,,,144,85.1,73.4,0,121,9,2,68.7,
1327,2016-08-26 08:30:00,,,,,,180,85.6,73.9,0,144,10,1,69.3,
1328,2016-08-26 08:45:00,,,,,,197,84.8,74.4,0,101,9,1,69.6,
1329,2016-08-26 09:00:00,,,,,,205,84.8,74.4,0,104,11,1,69.6,
1330,2016-08-26 09:15:00,,,,,,279,84.4,74.8,0,111,11,1,69.8,
1331,2016-08-26 09:30:00,,,,,,311,84.3,75.1,0,104,8,1,70.1,
1332,2016-08-26 09:45:00,,,,,,442,83.9,75.4,0,136,14,3,70.2,
1333,2016-08-26 10:00:00,,,,,,572,83.8,75.9,0,138,12,4,70.7,
1334,2016-08-26 10:15:00,,,,,,588,82.6,76,0,122,14,5,70.4,
1335,2016-08-26 10:30:00,,,,,,603,81.8,76.7,0,129,13,4,70.8,
1336,2016-08-26 10:45:00,,,,,,814,81.3,76.8,0,145,12,5,70.7,
1337,2016-08-26 11:00:00,,,,,,729,82.2,77.2,0,129,11,5,71.4,
1338,2016-08-26 11:15:00,,,,,,875,82.8,77,0,132,13,5,71.4,
1339,2016-08-26 11:30:00,,,,,,661,84.6,76.7,0,118,16,5,71.8,
1340,2016-08-26 11:45:00,,,,,,653,83.7,76.9,0,122,12,4,71.6,
1341,2016-08-26 12:00:00,,,,,,977,81,78,0,127,14,3,71.8,
1342,2016-08-26 12:15:00,,,,,,655,82.5,77.2,0,111,11,4,71.5,
1343,2016-08-26 12:30:00,,,,,,823,82.3,77,0,142,13,5,71.3,
1344,2016-08-26 12:45:00,,,,,,748,82,77.4,0,135,12,4,71.6,
1345,2016-08-26 13:00:00,,,,,,794,82.6,77.3,0,134,15,6,71.7,
1346,2016-08-26 13:15:00,,,,,,662,83,77.1,0,108,18,5,71.6,
1347,2016-08-26 13:30:00,,,,,,620,83.3,77.1,0,131,13,4,71.7,
1348,2016-08-26 13:45:00,,,,,,700,83.5,77.1,0,125,15,4,71.8,
1349,2016-08-26 14:00:00,,,,,,398,84.5,76.5,0,122,14,4,71.5,
1350,2016-08-26 14:15:00,,,,,,527,85.3,75.5,0,132,11,4,70.8,
1351,2016-08-26 14:30:00,,,,,,579,83.7,76.9,0,136,10,3,71.6,
1352,2016-08-26 14:45:00,,,,,,463,84.1,76,0,135,13,5,70.9,
1353,2016-08-26 15:00:00,,,,,,331,84.5,76,0,144,15,4,71,
1354,2016-08-26 15:15:00,,,,,,342,84.3,75.6,0,134,13,4,70.6,
1355,2016-08-26 15:30:00,,,,,,259,84.8,75.4,0,146,12,4,70.5,
1356,2016-08-26 15:45:00,,,,,,178,86.5,75.1,0,138,13,3,70.8,
1357,2016-08-26 16:00:00,,,,,,168,87.6,74.8,0,144,11,4,70.9,
1358,2016-08-26 16:15:00,,,,,,159,87.1,74.7,0,139,10,3,70.6,
1359,2016-08-26 16:30:00,,,,,,96,86.9,74.4,0,138,15,5,70.3,
1360,2016-08-26 16:45:00,,,,,,127,86,74.3,0,132,12,4,69.9,
1361,2016-08-26 17:00:00,,,,,,112,86.6,74.3,0,136,14,4,70.1,
1362,2016-08-26 17:15:00,,,,,,101,86.7,74.4,0,131,15,4,70.2,
1363,2016-08-26 17:30:00,,,,,,63,87.2,74.2,0,142,14,5,70.2,
1364,2016-08-26 17:45:00,,,,,,38,88.1,73.9,0,132,15,6,70.2,
1365,2016-08-26 18:00:00,,,,,,11,89.2,73.6,0,138,11,4,70.2,
1366,2016-08-26 18:15:00,,,,,,1,89.6,73.6,0,151,13,5,70.3,
1367,2016-08-26 18:30:00,,,,,,0,90.5,73.6,0,151,12,3,70.6,
1368,2016-08-26 18:45:00,,,,,,0,90.9,73.7,0,145,20,5,70.9,
1369,2016-08-26 19:00:00,,,,,,0,91.3,73.7,0,138,11,3,71,
1370,2016-08-26 19:15:00,,,,,,0,91.3,73.7,0,144,13,3,71,
1371,2016-08-26 19:30:00,,,,,,0,91.3,73.6,0,136,11,3,70.9,
1372,2016-08-26 19:45:00,,,,,,0,91.7,73.7,0,145,9,2,71.1,
1373,2016-08-26 20:00:00,,,,,,0,91.8,73.8,0,136,12,4,71.2,
1374,2016-08-26 20:15:00,,,,,,0,92.4,73.8,0,139,12,4,71.4,
1375,2016-08-26 20:30:00,,,,,,0,93.2,73.9,0,139,14,5,71.8,
1376,2016-08-26 20:45:00,,,,,,0,94,73.8,0,136,14,4,71.9,
1377,2016-08-26 21:00:00,,,,,,0,93.4,73.8,0,120,12,4,71.7,
1378,2016-08-26 21:15:00,,,,,,0,93.1,73.8,0,117,13,4,71.7,
1379,2016-08-26 21:30:00,,,,,,0,92.6,73.8,0,139,8,3,71.5,
1380,2016-08-26 21:45:00,,,,,,0,92.8,73.8,0,121,11,3,71.6,
1381,2016-08-26 22:00:00,,,,,,0,93.2,73.7,0,108,9,2,71.6,
1382,2016-08-26 22:15:00,,,,,,0,92.6,73.7,0,124,11,2,71.4,
1383,2016-08-26 22:30:00,,,,,,0,92.4,73.8,0,125,14,3,71.4,
1384,2016-08-26 22:45:00,,,,,,0,92.3,73.8,0,142,16,3,71.4,
1385,2016-08-26 23:00:00,,,,,,0,93,73.7,0,139,11,5,71.5,
1386,2016-08-26 23:15:00,,,,,,0,95.4,73.1,0,148,16,5,71.7,
1387,2016-08-26 23:30:00,,,,,,0,96,73,0,151,12,4,71.8,
1388,2016-08-26 23:45:00,,,,,,0,95.3,73.2,0,144,12,4,71.7,
1389,2016-08-27 00:00:00,,,,,,0,93.4,73.3,0,141,10,4,71.3,
1390,2016-08-27 00:15:00,,,,,,0,94.1,73.5,0,138,12,3,71.7,
1391,2016-08-27 00:30:00,,,,,,0,96,73,0,146,10,4,71.8,
1392,2016-08-27 00:45:00,,,,,,0,96.5,72.9,0,153,11,5,71.8,
1393,2016-08-27 01:00:00,,,,,,0,96.5,73.2,0,145,19,7,72.1,
1394,2016-08-27 01:15:00,,,,,,0,97.1,73.3,0,149,14,6,72.4,
1395,2016-08-27 01:30:00,,,,,,0,98.9,72.6,0,142,17,6,72.3,
1396,2016-08-27 01:45:00,,,,,,0,99.5,72.4,0,146,15,6,72.2,
1397,2016-08-27 02:00:00,,,,,,0,99.5,72.2,0,146,11,6,72,
1398,2016-08-27 02:15:00,,,,,,0,99.2,72.5,0,152,16,6,72.3,
1399,2016-08-27 02:30:00,,,,,,0,98.5,72.8,0,144,17,7,72.3,
1400,2016-08-27 02:45:00,,,,,,0,98.4,72.9,0,148,13,6,72.4,
1401,2016-08-27 03:00:00,,,,,,0,99.1,72.7,0.02,139,12,6,72.4,
1402,2016-08-27 03:15:00,,,,,,0,99.4,72.5,0,142,15,5,72.3,
1403,2016-08-27 03:30:00,,,,,,0,99.5,72.6,0,159,15,6,72.4,
1404,2016-08-27 03:45:00,,,,,,0,99.4,72.8,0,153,18,9,72.6,
1405,2016-08-27 04:00:00,,,,,,0,98.4,72.8,0,144,14,7,72.3,
1406,2016-08-27 04:15:00,,,,,,0,97.8,72.8,0,148,22,10,72.1,
1407,2016-08-27 04:30:00,,,,,,0,97,72.9,0,156,23,10,72,
1408,2016-08-27 04:45:00,,,,,,0,97.4,72.9,0,148,16,9,72.1,
1409,2016-08-27 05:00:00,,,,,,0,97.2,72.7,0,153,16,8,71.8,
1410,2016-08-27 05:15:00,,,,,,0,97.2,72.7,0,149,17,8,71.8,
1411,2016-08-27 05:30:00,,,,,,0,96.6,72.7,0,149,14,5,71.7,
1412,2016-08-27 05:45:00,,,,,,0,95.1,72.7,0,145,17,6,71.2,
1413,2016-08-27 06:00:00,,,,,,0,94.2,72.9,0,155,17,8,71.1,
1414,2016-08-27 06:15:00,,,,,,0,93.9,73,0,155,11,6,71.1,
1415,2016-08-27 06:30:00,,,,,,0,92.4,73.2,0,149,17,7,70.8,
1416,2016-08-27 06:45:00,,,,,,2,92.5,73.4,0,142,15,5,71.1,
1417,2016-08-27 07:00:00,,,,,,10,92.8,73.4,0,138,13,6,71.2,
1418,2016-08-27 07:15:00,,,,,,15,93,73.5,0,145,14,6,71.3,
1419,2016-08-27 07:30:00,,,,,,28,92.7,73.6,0,138,16,6,71.3,
1420,2016-08-27 07:45:00,,,,,,68,91,73.6,0,138,15,7,70.8,
1421,2016-08-27 08:00:00,,,,,,155,89.5,73.9,0,138,17,4,70.6,
1422,2016-08-27 08:15:00,,,,,,193,87.9,74.7,0,145,13,4,70.9,
1423,2016-08-27 08:30:00,,,,,,179,87.9,74.4,0,127,14,5,70.6,
1424,2016-08-27 08:45:00,,,,,,227,89.1,74.5,0,129,13,4,71.1,
1425,2016-08-27 09:00:00,,,,,,293,88,75.2,0,132,14,5,71.4,
1426,2016-08-27 09:15:00,,,,,,486,87,75.8,0,121,14,6,71.7,
1427,2016-08-27 09:30:00,,,,,,637,86.4,76,0,128,18,7,71.7,
1428,2016-08-27 09:45:00,,,,,,589,84.8,76.3,0,122,18,7,71.4,
1429,2016-08-27 10:00:00,,,,,,712,83.5,76.6,0,134,19,7,71.3,
1430,2016-08-27 10:15:00,,,,,,806,80.6,77.5,0,134,15,6,71.2,
1431,2016-08-27 10:30:00,,,,,,908,79,77.6,0,124,15,7,70.7,
1432,2016-08-27 10:45:00,,,,,,895,81.1,77.6,0,115,17,8,71.4,
1433,2016-08-27 11:00:00,,,,,,849,81.8,77.5,0,121,13,6,71.6,
1434,2016-08-27 11:15:00,,,,,,927,80.8,77.6,0,138,16,8,71.3,
1435,2016-08-27 11:30:00,,,,,,1004,81.5,77.5,0,120,16,8,71.5,
1436,2016-08-27 11:45:00,,,,,,991,80.7,77.6,0,115,16,9,71.3,
1437,2016-08-27 12:00:00,,,,,,995,79.7,77.7,0,146,17,9,71,
1438,2016-08-27 12:15:00,,,,,,931,81.4,77.6,0,146,21,8,71.5,
1439,2016-08-27 12:30:00,,,,,,857,82.7,76.9,0,138,27,10,71.3,
1440,2016-08-27 12:45:00,,,,,,700,83.3,76.6,0,149,16,8,71.2,
1441,2016-08-27 13:00:00,,,,,,936,82.2,77,0,151,16,8,71.2,
1442,2016-08-27 13:15:00,,,,,,637,82.6,77,0,144,24,9,71.4,
1443,2016-08-27 13:30:00,,,,,,605,82.4,76.2,0,141,14,6,70.5,
1444,2016-08-27 13:45:00,,,,,,658,83.7,76.4,0,149,21,7,71.2,
1445,2016-08-27 14:00:00,,,,,,613,83.7,76.6,0,144,21,6,71.4,
1446,2016-08-27 14:15:00,,,,,,546,84.8,76.1,0,146,15,5,71.2,
1447,2016-08-27 14:30:00,,,,,,713,82.9,76.7,0,138,18,6,71.2,
1448,2016-08-27 14:45:00,,,,,,672,82.4,77,0,135,14,5,71.3,
1449,2016-08-27 15:00:00,,,,,,463,84,76.4,0,139,17,5,71.3,
1450,2016-08-27 15:15:00,,,,,,686,83.1,76.8,0,121,15,5,71.3,
1451,2016-08-27 15:30:00,,,,,,422,84.1,76.4,0,120,14,5,71.3,
1452,2016-08-27 15:45:00,,,,,,164,86.2,75.4,0,120,20,4,71,
1453,2016-08-27 16:00:00,,,,,,162,87,74.9,0,117,13,5,70.8,
1454,2016-08-27 16:15:00,,,,,,118,87.3,74.6,0,127,15,3,70.6,
1455,2016-08-27 16:30:00,,,,,,104,87.2,74.6,0,121,11,3,70.6,
1456,2016-08-27 16:45:00,,,,,,101,86.9,74.6,0,125,12,5,70.5,
1457,2016-08-27 17:00:00,,,,,,98,87,74.6,0,122,16,5,70.5,
1458,2016-08-27 17:15:00,,,,,,46,87.3,74.3,0,118,14,6,70.3,
1459,2016-08-27 17:30:00,,,,,,28,87.3,74.3,0,112,12,4,70.3,
1460,2016-08-27 17:45:00,,,,,,31,87.1,74.3,0,127,13,4,70.2,
1461,2016-08-27 18:00:00,,,,,,9,87.8,74.2,0,125,14,4,70.4,
1462,2016-08-27 18:15:00,,,,,,2,88.1,74.2,0,128,18,5,70.5,
1463,2016-08-27 18:30:00,,,,,,0,89.9,74.2,0,108,13,4,71,
1464,2016-08-27 18:45:00,,,,,,0,89.7,74,0,114,14,5,70.8,
1465,2016-08-27 19:00:00,,,,,,0,89.1,73.8,0,120,12,4,70.4,
1466,2016-08-27 19:15:00,,,,,,0,87.4,73.8,0,115,14,5,69.8,
1467,2016-08-27 19:30:00,,,,,,0,88,73.9,0,124,15,4,70.1,
1468,2016-08-27 19:45:00,,,,,,0,87.2,73.6,0,115,11,4,69.6,
1469,2016-08-27 20:00:00,,,,,,0,87.3,73.5,0,110,11,4,69.5,
1470,2016-08-27 20:15:00,,,,,,0,87.8,73.4,0,112,13,3,69.6,
1471,2016-08-27 20:30:00,,,,,,0,88.1,73.3,0,108,12,4,69.6,
1472,2016-08-27 20:45:00,,,,,,0,89.2,73.4,0,117,11,5,70,
1473,2016-08-27 21:00:00,,,,,,0,89.5,73.4,0,117,14,4,70.1,
1474,2016-08-27 21:15:00,,,,,,0,90.5,73.5,0,112,10,3,70.5,
1475,2016-08-27 21:30:00,,,,,,0,92,73.4,0,118,12,3,70.9,
1476,2016-08-27 21:45:00,,,,,,0,92.4,73.5,0,125,12,5,71.1,
1477,2016-08-27 22:00:00,,,,,,0,93.1,73.5,0,112,11,3,71.4,
1478,2016-08-27 22:15:00,,,,,,0,93.3,73.6,0,114,13,4,71.5,
1479,2016-08-27 22:30:00,,,,,,0,93.6,73.3,0,122,11,4,71.3,
1480,2016-08-27 22:45:00,,,,,,0,93.8,73.3,0,118,11,3,71.4,
1481,2016-08-27 23:00:00,,,,,,0,93.5,73.3,0,117,15,6,71.3,
1482,2016-08-27 23:15:00,,,,,,0,93.8,73.3,0,128,12,4,71.4,
1483,2016-08-27 23:30:00,,,,,,0,94,73.4,0,124,10,4,71.5,
1484,2016-08-27 23:45:00,,,,,,0,93.8,73.4,0,136,10,4,71.5,
1485,2016-08-28 00:00:00,,,,,,0,93.5,73.4,0,125,11,4,71.4,
1486,2016-08-28 00:15:00,,,,,,0,93.3,73.3,0,120,13,4,71.2,
1487,2016-08-28 00:30:00,,,,,,0,92.8,73.2,0,125,12,5,71,
1488,2016-08-28 00:45:00,,,,,,0,93,73,0,134,13,5,70.8,
1489,2016-08-28 01:00:00,,,,,,0,93,73,0,135,11,3,70.8,
1490,2016-08-28 01:15:00,,,,,,0,92.9,73.1,0,124,11,2,70.9,
1491,2016-08-28 01:30:00,,,,,,0,93.1,73.2,0,128,9,2,71.1,
1492,2016-08-28 01:45:00,,,,,,0,92.9,73,0,117,9,2,70.8,
1493,2016-08-28 02:00:00,,,,,,0,93.2,72.9,0,128,10,3,70.8,
1494,2016-08-28 02:15:00,,,,,,0,93.5,72.9,0,134,11,3,70.9,
1495,2016-08-28 02:30:00,,,,,,0,93.9,72.9,0,134,9,3,71,
1496,2016-08-28 02:45:00,,,,,,0,94.9,72.9,0,132,10,4,71.3,
1497,2016-08-28 03:00:00,,,,,,0,95.4,73,0,121,9,4,71.6,
1498,2016-08-28 03:15:00,,,,,,0,95.5,73.2,0,128,8,3,71.8,
1499,2016-08-28 03:30:00,,,,,,0,96,73.2,0,121,9,1,72,
1500,2016-08-28 03:45:00,,,,,,0,96.3,73.4,0,122,9,2,72.3,
1501,2016-08-28 04:00:00,,,,,,0,96.7,73.5,0,120,7,1,72.5,
1502,2016-08-28 04:15:00,,,,,,0,97.2,73.6,0,125,8,1,72.7,
1503,2016-08-28 04:30:00,,,,,,0,97.4,73.6,0,120,6,1,72.8,
1504,2016-08-28 04:45:00,,,,,,0,97.8,73.7,0,108,5,0,73,
1505,2016-08-28 05:00:00,,,,,,0,98.1,73.8,0,122,8,2,73.2,
1506,2016-08-28 05:15:00,,,,,,0,98.3,73.9,0,131,9,2,73.4,
