Date,Time,Abs Pres (psi) c:1 2,Temp (°F) c:2,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
04/22/16,10:00:00,15.1124,77.225,Logged,,,,
04/22/16,10:15:00,15.3569,77.050,,,,,
04/22/16,10:30:00,15.4329,76.876,,,,,
04/22/16,10:45:00,15.2957,76.876,,,,,
04/22/16,11:00:00,15.2191,76.876,,,,,
04/22/16,11:15:00,15.1606,76.876,,,,,
04/22/16,11:30:00,15.1472,76.876,,,,,
04/22/16,11:45:00,15.1366,77.050,,,,,
04/22/16,12:00:00,15.1073,77.050,,,,,
04/22/16,12:15:00,15.0870,77.050,,,,,
04/22/16,12:30:00,15.0780,77.050,,,,,
04/22/16,12:45:00,15.0741,77.225,,,,,
04/22/16,13:00:00,15.0854,77.225,,,,,
04/22/16,13:15:00,15.0741,77.225,,,,,
04/22/16,13:30:00,15.0561,77.225,,,,,
04/22/16,13:45:00,15.0568,77.400,,,,,
04/22/16,14:00:00,15.0545,77.400,,,,,
04/22/16,14:15:00,15.0523,77.400,,,,,
04/22/16,14:30:00,15.0410,77.400,,,,,
04/22/16,14:45:00,15.0320,77.400,,,,,
04/22/16,15:00:00,15.0275,77.400,,,,,
04/22/16,15:15:00,15.0523,77.400,,,,,
04/22/16,15:30:00,15.0342,77.400,,,,,
04/22/16,15:45:00,15.0342,77.400,,,,,
04/22/16,16:00:00,15.0568,77.400,,,,,
04/22/16,16:15:00,15.0387,77.400,,,,,
04/22/16,16:30:00,15.0523,77.400,,,,,
04/22/16,16:45:00,15.0432,77.400,,,,,
04/22/16,17:00:00,15.0500,77.400,,,,,
04/22/16,17:15:00,15.0635,77.400,,,,,
04/22/16,17:30:00,15.0613,77.400,,,,,
04/22/16,17:45:00,15.0658,77.400,,,,,
04/22/16,18:00:00,15.0568,77.400,,,,,
04/22/16,18:15:00,15.0432,77.400,,,,,
04/22/16,18:30:00,15.0320,77.400,,,,,
04/22/16,18:45:00,15.0230,77.400,,,,,
04/22/16,19:00:00,15.0179,77.225,,,,,
04/22/16,19:15:00,15.0201,77.225,,,,,
04/22/16,19:30:00,15.0269,77.225,,,,,
04/22/16,19:45:00,15.0359,77.225,,,,,
04/22/16,20:00:00,15.0359,77.225,,,,,
04/22/16,20:15:00,15.0465,77.050,,,,,
04/22/16,20:30:00,15.0510,77.050,,,,,
04/22/16,20:45:00,15.0398,77.050,,,,,
04/22/16,21:00:00,15.0510,77.050,,,,,
04/22/16,21:15:00,15.0459,76.876,,,,,
04/22/16,21:30:00,15.0504,76.876,,,,,
04/22/16,21:45:00,15.0459,76.876,,,,,
04/22/16,22:00:00,15.0549,76.876,,,,,
04/22/16,22:15:00,15.0612,76.703,,,,,
04/22/16,22:30:00,15.0701,76.703,,,,,
04/22/16,22:45:00,15.0746,76.703,,,,,
04/22/16,23:00:00,15.0791,76.703,,,,,
04/22/16,23:15:00,15.0836,76.703,,,,,
04/22/16,23:30:00,15.0836,76.703,,,,,
04/22/16,23:45:00,15.0701,76.703,,,,,
04/23/16,00:00:00,15.0678,76.703,,,,,
04/23/16,00:15:00,15.1241,76.703,,,,,
04/23/16,00:30:00,15.0836,76.703,,,,,
04/23/16,00:45:00,15.1247,76.876,,,,,
04/23/16,01:00:00,15.1292,76.876,,,,,
04/23/16,01:15:00,15.1179,76.876,,,,,
04/23/16,01:30:00,15.1067,76.876,,,,,
04/23/16,01:45:00,15.1292,76.876,,,,,
04/23/16,02:00:00,15.0999,76.876,,,,,
04/23/16,02:15:00,15.1089,76.876,,,,,
04/23/16,02:30:00,15.0639,76.876,,,,,
04/23/16,02:45:00,15.0977,76.876,,,,,
04/23/16,03:00:00,15.0977,76.876,,,,,
04/23/16,03:15:00,15.0729,76.876,,,,,
04/23/16,03:30:00,15.1112,76.876,,,,,
04/23/16,03:45:00,15.0729,76.876,,,,,
04/23/16,04:00:00,15.0617,76.876,,,,,
04/23/16,04:15:00,15.0482,76.876,,,,,
04/23/16,04:30:00,15.0684,76.876,,,,,
04/23/16,04:45:00,15.0752,76.876,,,,,
04/23/16,05:00:00,15.0752,76.876,,,,,
04/23/16,05:15:00,15.0887,76.876,,,,,
04/23/16,05:30:00,15.1112,76.876,,,,,
04/23/16,05:45:00,15.1067,76.876,,,,,
04/23/16,06:00:00,15.1179,76.876,,,,,
04/23/16,06:15:00,15.1186,77.050,,,,,
04/23/16,06:30:00,15.1630,76.876,,,,,
04/23/16,06:45:00,15.1786,76.876,,,,,
04/23/16,07:00:00,15.1630,76.876,,,,,
04/23/16,07:15:00,15.1765,76.876,,,,,
04/23/16,07:30:00,15.1786,76.876,,,,,
04/23/16,07:45:00,15.2326,76.876,,,,,
04/23/16,08:00:00,15.2259,76.876,,,,,
04/23/16,08:15:00,15.1944,76.876,,,,,
04/23/16,08:30:00,15.1741,76.876,,,,,
04/23/16,08:45:00,15.1810,76.876,,,,,
