,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,2017-04-19,0.6521004916798352,,,4
1,2017-04-20,0.6369711085638667,,,4
2,2017-04-21,0.7438741307513757,,,4
3,2017-04-22,0.5712058843098214,,,4
4,2017-04-23,0.584310759617298,,,4
5,2017-04-24,0.5790086451398739,,,4
6,2017-04-25,0.5844173020693986,,,4
7,2017-04-26,0.4480763854313331,,,4
8,2017-04-27,0.516335932158914,0.42699284366526036,0.08934308849365369,4
9,2017-04-28,0.42699284366526036,0.4426734712202326,0.0,4
10,2017-04-29,0.6583643063573679,0.4583540987752048,0.2000102075821631,4
11,2017-04-30,1.5122571504439821,0.47403472633017696,1.0382224241138052,4
12,2017-05-01,0.7146424902901222,0.4897153538851492,0.22492713640497297,5
13,2017-05-02,0.8642659659647314,0.5053959814401214,0.35886998452460994,5
14,2017-05-03,0.7994486742580396,0.5210766089950936,0.278372065262946,5
15,2017-05-04,3.131689751517202,0.5367572365500658,2.594932514967136,5
16,2017-05-05,1.7530588559534337,0.552437864105038,1.2006209918483957,5
17,2017-05-06,3.916568422101712,0.5681184916600103,3.348449930441702,5
18,2017-05-07,1.4215911853902847,0.5837991192149825,0.8377920661753022,5
19,2017-05-08,1.3992046751647027,0.5994797467699546,0.7997249283947481,5
20,2017-05-09,2.0803474308473957,0.6151603743249269,1.4651870565224687,5
21,2017-05-10,5.565245964714347,0.6308410018798991,4.9344049628344475,5
22,2017-05-11,5.726883066667093,0.6465216294348712,5.080361437232222,5
23,2017-05-12,1.6803412254234356,0.6622022569898435,1.018138968433592,5
24,2017-05-13,1.3857204244918049,0.6778828845448157,0.7078375399469892,5
25,2017-05-14,1.2727841474480286,0.693563512099788,0.5792206353482406,5
26,2017-05-15,1.8291086364807279,0.7092441396547602,1.1198644968259677,5
27,2017-05-16,2.6854726050479427,0.7249247672097323,1.9605478378382104,5
28,2017-05-17,1.0156688650167123,0.7406053947647045,0.2750634702520077,5
29,2017-05-18,0.7406053947647045,0.7169177554232176,0.023687639341486988,5
30,2017-05-19,0.6278961304926803,0.6932301160817305,0.0,5
31,2017-05-20,1.3456569037086075,0.6695424767402435,0.676114426968364,5
32,2017-05-21,1.0175811282236753,0.6458548373987565,0.3717262908249188,5
33,2017-05-22,1.1220642255838578,0.6221671980572694,0.4998970275265884,5
34,2017-05-23,2.576572375967711,0.5984795587157824,1.9780928172519285,5
35,2017-05-24,0.9361624285335403,0.5747919193742954,0.36137050915924485,5
36,2017-05-25,0.6946402988291507,0.5511042800328083,0.14353601879634237,5
37,2017-05-26,0.6370457210387486,0.5274166406913212,0.10962908034742735,5
38,2017-05-27,0.49463303540459663,0.5037290013498342,0.0,5
39,2017-05-28,0.4323226430727535,0.48004136200834724,0.0,5
40,2017-05-29,0.358122840219352,0.4563537226668602,0.0,5
41,2017-05-30,0.3214577063226342,0.43266608332537315,0.0,5
42,2017-05-31,0.27461078772306013,0.40897844398388616,0.0,5
43,2017-06-01,0.26070211846431335,0.3852908046423991,0.0,6
44,2017-06-02,0.23902225082877337,0.3616031653009121,0.0,6
45,2017-06-03,0.22256161610392058,0.33791552595942503,0.0,6
46,2017-06-04,0.20270221675351174,0.314227886617938,0.0,6
47,2017-06-05,0.18479975058910447,0.290540247276451,0.0,6
48,2017-06-06,0.16944110635045934,0.26685260793496396,0.0,6
49,2017-06-07,0.23205663291374012,0.24316496859347692,0.0,6
50,2017-06-08,0.15858315643135676,0.21947732925198993,0.0,6
51,2017-06-09,0.15102784974476188,0.19578968991050283,0.0,6
52,2017-06-10,0.1484144112275289,0.17210205056901584,0.0,6
53,2017-06-11,0.1541125244295662,0.1484144112275289,0.0056981132020372804,6
54,2017-06-12,0.15871439768181386,0.1483960864923227,0.01031831118949117,6
55,2017-06-13,0.6519296638935301,0.14837776175711645,0.5035519021364137,6
56,2017-06-14,0.6393022954890637,0.14835943702191023,0.49094285846715346,6
57,2017-06-15,0.26132712334669855,0.148341112286704,0.11298601105999456,6
58,2017-06-16,0.18421318028701741,0.14832278755149778,0.03589039273551964,6
59,2017-06-17,0.17160040773427196,0.14830446281629156,0.0232959449179804,6
60,2017-06-18,0.17360572900541776,0.14828613808108532,0.025319590924332447,6
61,2017-06-19,0.17691234479364537,0.1482678133458791,0.02864453144776627,6
62,2017-06-20,0.17413444132770972,0.14824948861067286,0.025884952717036863,6
63,2017-06-21,0.30093141366813353,0.14823116387546664,0.1527002497926669,6
64,2017-06-22,0.4093033363307187,0.14821283914026043,0.2610904971904583,6
65,2017-06-23,0.31491384079034984,0.14819451440505418,0.16671932638529566,6
66,2017-06-24,0.1790463390829056,0.14817618966984797,0.03087014941305763,6
67,2017-06-25,0.15874908289670148,0.14815786493464173,0.010591217962059751,6
68,2017-06-26,0.1544828445943788,0.1481395401994355,0.006343304394943294,6
69,2017-06-27,0.1481395401994355,0.1480244948938326,0.00011504530560291215,6
70,2017-06-28,0.14662503467131097,0.1479094495882297,0.0,6
71,2017-06-29,0.147564313671421,0.1477944042826268,0.0,6
72,2017-06-30,0.1511229588845307,0.14767935897702392,0.0034435999075067836,6
73,2017-07-01,0.15270687745156308,0.147564313671421,0.005142563780142079,7
74,2017-07-02,0.1480729213298554,0.1476140881626197,0.00045883316723568934,7
75,2017-07-03,0.3125952601113371,0.14766386265381837,0.16493139745751872,7
76,2017-07-04,0.1494078255111638,0.14771363714501706,0.0016941883661467372,7
77,2017-07-05,0.14781318612741443,0.14776341163621573,4.977449119869526e-05,7
78,2017-07-06,0.15049719945077136,0.14781318612741443,0.0026840133233569374,7
79,2017-07-07,0.3445098547958579,0.14771626250760095,0.19679359228825694,7
80,2017-07-08,0.1619554233604247,0.1476193388877875,0.014336084472637206,7
81,2017-07-09,0.1473285680283471,0.14752241526797402,0.0,7
82,2017-07-10,0.1497108300333429,0.14742549164816057,0.0022853383851823283,7
83,2017-07-11,0.14770731034954684,0.1473285680283471,0.0003787423211997487,7
84,2017-07-12,0.14763738085890984,0.14714012478547073,0.0004972560734391174,7
85,2017-07-13,0.14661467311849027,0.14695168154259436,0.0,7
86,2017-07-14,0.14986864971776515,0.14676323829971802,0.003105411418047127,7
87,2017-07-15,0.14726381178654002,0.14657479505684165,0.0006890167296983718,7
88,2017-07-16,0.14638635181396528,0.14638635181396528,0.0,7
89,2017-07-17,0.14686872742047047,0.14638252469236895,0.00048620272810151466,7
